Name	YT Scope Project	
File	C:\Users\34468\Documents\GitHub\Selettori_Colori\Scope\Scope Project.csv	
Starttime of export	133286225188940000	lunedì 15 maggio 2023	13:08:38.894
Endtime of export	133286226059540000	lunedì 15 maggio 2023	13:10:05.954


Name	bMotorImpulse	Name	nColorSensor
SymbolComment	I1  (NC)	SymbolComment	I4
Data-Type	BIT	Data-Type	REAL32
SampleTime[ms]	10	SampleTime[ms]	10
VariableSize	1	VariableSize	4
SymbolBased	True	SymbolBased	True
IndexGroup	61472	IndexGroup	16448
IndexOffset	450456	IndexOffset	385012
SymbolName	MAIN.stRawIn.bMotorImpulse	SymbolName	MAIN.stIn.nColorSensor
NetID	5.85.197.242.1.1	NetID	5.85.197.242.1.1
Port	852	Port	852
Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0

76330	1	76330	7,601245
76340	1	76340	7,60185528
76350	1	76350	7,601245
76360	1	76360	7,599719
76370	1	76370	7,600024
76380	1	76380	7,60063457
76390	1	76390	7,599719
76400	1	76400	7,5991087
76410	0	76410	7,5991087
76420	0	76420	7,599719
76430	0	76430	7,60093975
76440	0	76440	7,60185528
76450	0	76450	7,60185528
76460	0	76460	7,60185528
76470	0	76470	7,60216045
76480	0	76480	7,603076
76490	0	76490	7,603381
76500	0	76500	7,603076
76510	0	76510	7,60246563
76520	0	76520	7,60155
76530	1	76530	7,60185528
76540	1	76540	7,601245
76550	1	76550	7,599719
76560	1	76560	7,600024
76570	1	76570	7,600024
76580	1	76580	7,60063457
76590	1	76590	7,601245
76600	0	76600	7,60155
76610	0	76610	7,60185528
76620	0	76620	7,60246563
76630	0	76630	7,60216045
76640	0	76640	7,60155
76650	0	76650	7,60185528
76660	0	76660	7,601245
76670	0	76670	7,60093975
76680	0	76680	7,601245
76690	0	76690	7,60155
76700	0	76700	7,60185528
76710	0	76710	7,601245
76720	0	76720	7,600024
76730	0	76730	7,600024
76740	0	76740	7,60063457
76750	1	76750	7,599719
76760	1	76760	7,5991087
76770	1	76770	7,600024
76780	1	76780	7,60093975
76790	1	76790	7,60063457
76800	1	76800	7,600024
76810	1	76810	7,60063457
76820	1	76820	7,600024
76830	1	76830	7,599414
76840	1	76840	7,599719
76850	1	76850	7,60093975
76860	0	76860	7,60063457
76870	0	76870	7,599719
76880	0	76880	7,599414
76890	0	76890	7,599414
76900	0	76900	7,59880352
76910	0	76910	7,597583
76920	0	76920	7,597583
76930	0	76930	7,597583
76940	0	76940	7,59727764
76950	0	76950	7,59697247
76960	0	76960	7,59666729
76970	0	76970	7,59727764
76980	0	76980	7,59880352
76990	0	76990	7,59880352
77000	0	77000	7,59849834
77010	1	77010	7,597583
77020	1	77020	7,59849834
77030	1	77030	7,5991087
77040	1	77040	7,5991087
77050	1	77050	7,599719
77060	1	77060	7,599414
77070	1	77070	7,599414
77080	1	77080	7,59880352
77090	0	77090	7,59727764
77100	0	77100	7,59727764
77110	0	77110	7,59666729
77120	0	77120	7,59514141
77130	0	77130	7,594531
77140	0	77140	7,594836
77150	0	77150	7,595752
77160	0	77160	7,596362
77170	0	77170	7,59697247
77180	0	77180	7,598193
77190	0	77190	7,59849834
77200	0	77200	7,597583
77210	1	77210	7,59697247
77220	1	77220	7,597583
77230	1	77230	7,5991087
77240	1	77240	7,599414
77250	1	77250	7,599414
77260	1	77260	7,599414
77270	1	77270	7,5991087
77280	1	77280	7,5991087
77290	0	77290	7,59880352
77300	0	77300	7,598193
77310	0	77310	7,598193
77320	0	77320	7,59880352
77330	0	77330	7,599414
77340	0	77340	7,599719
77350	0	77350	7,599719
77360	0	77360	7,599414
77370	0	77370	7,5991087
77380	0	77380	7,59880352
77390	0	77390	7,599414
77400	0	77400	7,5991087
77410	1	77410	7,59666729
77420	1	77420	7,59666729
77430	1	77430	7,59727764
77440	1	77440	7,596362
77450	1	77450	7,596362
77460	1	77460	7,59727764
77470	1	77470	7,597583
77480	1	77480	7,59849834
77490	0	77490	7,5991087
77500	0	77500	7,599719
77510	0	77510	7,60063457
77520	0	77520	7,60155
77530	0	77530	7,60185528
77540	0	77540	7,60185528
77550	0	77550	7,60185528
77560	0	77560	7,60216045
77570	0	77570	7,60216045
77580	0	77580	7,60216045
77590	0	77590	7,60216045
77600	0	77600	7,60185528
77610	0	77610	7,60185528
77620	0	77620	7,60155
77630	0	77630	7,601245
77640	0	77640	7,60155
77650	0	77650	7,601245
77660	1	77660	7,600024
77670	1	77670	7,599719
77680	1	77680	7,60063457
77690	1	77690	7,60063457
77700	1	77700	7,601245
77710	1	77710	7,60185528
77720	1	77720	7,60155
77730	1	77730	7,601245
77740	0	77740	7,60093975
77750	0	77750	7,60093975
77760	0	77760	7,601245
77770	0	77770	7,601245
77780	0	77780	7,60093975
77790	0	77790	7,600024
77800	0	77800	7,5991087
77810	0	77810	7,59880352
77820	0	77820	7,597583
77830	0	77830	7,59727764
77840	0	77840	7,59849834
77850	0	77850	7,5991087
77860	0	77860	7,599719
77870	1	77870	7,599414
77880	1	77880	7,599414
77890	1	77890	7,599719
77900	1	77900	7,599414
77910	1	77910	7,599414
77920	1	77920	7,599414
77930	1	77930	7,600024
77940	0	77940	7,600024
77950	0	77950	7,599719
77960	0	77960	7,599414
77970	0	77970	7,599414
77980	0	77980	7,599719
77990	0	77990	7,60093975
78000	0	78000	7,60185528
78010	0	78010	7,60216045
78020	0	78020	7,60155
78030	0	78030	7,60185528
78040	0	78040	7,60216045
78050	0	78050	7,60185528
78060	1	78060	7,60155
78070	1	78070	7,60155
78080	1	78080	7,603076
78090	1	78090	7,603381
78100	1	78100	7,60216045
78110	1	78110	7,601245
78120	1	78120	7,599719
78130	0	78130	7,598193
78140	0	78140	7,59727764
78150	0	78150	7,59849834
78160	0	78160	7,5991087
78170	0	78170	7,599719
78180	0	78180	7,60063457
78190	0	78190	7,60093975
78200	0	78200	7,601245
78210	0	78210	7,601245
78220	0	78220	7,60185528
78230	0	78230	7,60155
78240	0	78240	7,60093975
78250	0	78250	7,60093975
78260	1	78260	7,601245
78270	1	78270	7,60063457
78280	1	78280	7,599719
78290	1	78290	7,5991087
78300	1	78300	7,59880352
78310	1	78310	7,599719
78320	1	78320	7,60063457
78330	0	78330	7,60093975
78340	0	78340	7,60063457
78350	0	78350	7,599719
78360	0	78360	7,600024
78370	0	78370	7,601245
78380	0	78380	7,601245
78390	0	78390	7,60093975
78400	0	78400	7,60093975
78410	0	78410	7,60093975
78420	0	78420	7,60155
78430	0	78430	7,60185528
78440	0	78440	7,60093975
78450	0	78450	7,60093975
78460	1	78460	7,599719
78470	1	78470	7,599414
78480	1	78480	7,601245
78490	1	78490	7,60155
78500	1	78500	7,60216045
78510	1	78510	7,603381
78520	1	78520	7,603076
78530	1	78530	7,603076
78540	0	78540	7,603381
78550	0	78550	7,603381
78560	0	78560	7,60368633
78570	0	78570	7,603076
78580	0	78580	7,60185528
78590	0	78590	7,60155
78600	0	78600	7,60063457
78610	0	78610	7,5991087
78620	0	78620	7,59849834
78630	0	78630	7,59880352
78640	0	78640	7,599414
78650	0	78650	7,60063457
78660	1	78660	7,600024
78670	1	78670	7,60093975
78680	1	78680	7,601245
78690	1	78690	7,60093975
78700	1	78700	7,600024
78710	1	78710	7,599719
78720	1	78720	7,600024
78730	0	78730	7,600024
78740	0	78740	7,599414
78750	0	78750	7,59880352
78760	0	78760	7,59849834
78770	0	78770	7,59697247
78780	0	78780	7,59727764
78790	0	78790	7,59880352
78800	0	78800	7,5991087
78810	0	78810	7,600024
78820	0	78820	7,60063457
78830	0	78830	7,599719
78840	1	78840	7,599719
78850	1	78850	7,600024
78860	1	78860	7,60093975
78870	1	78870	7,601245
78880	1	78880	7,601245
78890	1	78890	7,60093975
78900	1	78900	7,60093975
78910	1	78910	7,60155
78920	0	78920	7,600024
78930	0	78930	7,599719
78940	0	78940	7,601245
78950	0	78950	7,60155
78960	0	78960	7,60216045
78970	0	78970	7,603076
78980	0	78980	7,60399151
78990	0	78990	7,60429668
79000	0	79000	7,60399151
79010	0	79010	7,60399151
79020	0	79020	7,604602
79030	0	79030	7,60429668
79040	1	79040	7,603076
79050	1	79050	7,60216045
79060	1	79060	7,603381
79070	1	79070	7,60246563
79080	1	79080	7,60216045
79090	1	79090	7,603381
79100	1	79100	7,60399151
79110	0	79110	7,60368633
79120	0	79120	7,603381
79130	0	79130	7,60368633
79140	0	79140	7,60368633
79150	0	79150	7,60399151
79160	0	79160	7,60429668
79170	0	79170	7,604602
79180	0	79180	7,60399151
79190	0	79190	7,60246563
79200	0	79200	7,60246563
79210	0	79210	7,60246563
79220	0	79220	7,60246563
79230	0	79230	7,60246563
79240	0	79240	7,60246563
79250	0	79250	7,603076
79260	0	79260	7,601245
79270	1	79270	7,600024
79280	1	79280	7,60155
79290	1	79290	7,60246563
79300	1	79300	7,60246563
79310	1	79310	7,603381
79320	1	79320	7,60399151
79330	1	79330	7,603076
79340	0	79340	7,60216045
79350	0	79350	7,60246563
79360	0	79360	7,603076
79370	0	79370	7,603076
79380	0	79380	7,60216045
79390	0	79390	7,60093975
79400	0	79400	7,601245
79410	0	79410	7,60185528
79420	0	79420	7,60093975
79430	0	79430	7,599719
79440	0	79440	7,600024
79450	0	79450	7,60093975
79460	0	79460	7,60155
79470	1	79470	7,60155
79480	1	79480	7,60216045
79490	1	79490	7,603076
79500	1	79500	7,60246563
79510	1	79510	7,60216045
79520	1	79520	7,60246563
79530	1	79530	7,603076
79540	0	79540	7,603076
79550	0	79550	7,60246563
79560	0	79560	7,60216045
79570	0	79570	7,60216045
79580	0	79580	7,60216045
79590	0	79590	7,60185528
79600	0	79600	7,603076
79610	0	79610	7,60399151
79620	0	79620	7,60429668
79630	0	79630	7,60429668
79640	0	79640	7,60429668
79650	0	79650	7,60429668
79660	1	79660	7,60399151
79670	1	79670	7,60429668
79680	1	79680	7,60399151
79690	1	79690	7,60368633
79700	1	79700	7,60429668
79710	1	79710	7,603381
79720	1	79720	7,60216045
79730	1	79730	7,60185528
79740	0	79740	7,60155
79750	0	79750	7,601245
79760	0	79760	7,60185528
79770	0	79770	7,60246563
79780	0	79780	7,603076
79790	0	79790	7,603381
79800	0	79800	7,60368633
79810	0	79810	7,60368633
79820	0	79820	7,60399151
79830	0	79830	7,604907
79840	0	79840	7,604907
79850	0	79850	7,604907
79860	1	79860	7,604907
79870	1	79870	7,60582256
79880	1	79880	7,605212
79890	1	79890	7,603076
79900	1	79900	7,60185528
79910	1	79910	7,60246563
79920	1	79920	7,60399151
79930	0	79930	7,60399151
79940	0	79940	7,60368633
79950	0	79950	7,60399151
79960	0	79960	7,60368633
79970	0	79970	7,60429668
79980	0	79980	7,60429668
79990	0	79990	7,60368633
80000	0	80000	7,604907
80010	0	80010	7,604907
80020	0	80020	7,60429668
80030	0	80030	7,60429668
80040	0	80040	7,604907
80050	0	80050	7,605212
80060	0	80060	7,60399151
80070	1	80070	7,603076
80080	1	80080	7,603076
80090	1	80090	7,60368633
80100	1	80100	7,604602
80110	1	80110	7,60429668
80120	1	80120	7,60429668
80130	1	80130	7,604907
80140	1	80140	7,604602
80150	0	80150	7,60429668
80160	0	80160	7,60368633
80170	0	80170	7,60216045
80180	0	80180	7,603076
80190	0	80190	7,60368633
80200	0	80200	7,603076
80210	0	80210	7,60185528
80220	0	80220	7,60063457
80230	0	80230	7,60063457
80240	0	80240	7,60216045
80250	0	80250	7,603381
80260	0	80260	7,60246563
80270	1	80270	7,60216045
80280	1	80280	7,60216045
80290	1	80290	7,603076
80300	1	80300	7,60246563
80310	1	80310	7,60216045
80320	1	80320	7,603076
80330	1	80330	7,603076
80340	0	80340	7,60185528
80350	0	80350	7,60155
80360	0	80360	7,60093975
80370	0	80370	7,601245
80380	0	80380	7,60093975
80390	0	80390	7,599719
80400	0	80400	7,599414
80410	0	80410	7,60063457
80420	0	80420	7,60185528
80430	0	80430	7,60246563
80440	0	80440	7,60155
80450	0	80450	7,601245
80460	1	80460	7,60216045
80470	1	80470	7,60185528
80480	1	80480	7,60216045
80490	1	80490	7,60246563
80500	1	80500	7,60185528
80510	1	80510	7,60063457
80520	1	80520	7,600024
80530	0	80530	7,599414
80540	0	80540	7,599414
80550	0	80550	7,60093975
80560	0	80560	7,601245
80570	0	80570	7,601245
80580	0	80580	7,60155
80590	0	80590	7,60185528
80600	0	80600	7,60093975
80610	0	80610	7,600024
80620	0	80620	7,600024
80630	0	80630	7,600024
80640	0	80640	7,599414
80650	1	80650	7,597583
80660	1	80660	7,59697247
80670	1	80670	7,59666729
80680	1	80680	7,596057
80690	1	80690	7,596057
80700	1	80700	7,59666729
80710	1	80710	7,59666729
80720	0	80720	7,596362
80730	0	80730	7,596362
80740	0	80740	7,59666729
80750	0	80750	7,59697247
80760	0	80760	7,59727764
80770	0	80770	7,598193
80780	0	80780	7,59849834
80790	0	80790	7,59880352
80800	0	80800	7,59880352
80810	0	80810	7,59880352
80820	0	80820	7,598193
80830	0	80830	7,598193
80840	0	80840	7,597583
80850	1	80850	7,59666729
80860	1	80860	7,59697247
80870	1	80870	7,59849834
80880	1	80880	7,599719
80890	1	80890	7,600024
80900	1	80900	7,599719
80910	1	80910	7,600024
80920	0	80920	7,60063457
80930	0	80930	7,601245
80940	0	80940	7,60063457
80950	0	80950	7,599414
80960	0	80960	7,599414
80970	0	80970	7,599414
80980	0	80980	7,599719
80990	0	80990	7,599719
81000	0	81000	7,5991087
81010	0	81010	7,59849834
81020	0	81020	7,5991087
81030	0	81030	7,600024
81040	0	81040	7,599719
81050	1	81050	7,600024
81060	1	81060	7,60185528
81070	1	81070	7,60185528
81080	1	81080	7,60093975
81090	1	81090	7,601245
81100	1	81100	7,601245
81110	1	81110	7,599719
81120	0	81120	7,599414
81130	0	81130	7,599414
81140	0	81140	7,59880352
81150	0	81150	7,59849834
81160	0	81160	7,59849834
81170	0	81170	7,5991087
81180	0	81180	7,599414
81190	0	81190	7,599719
81200	0	81200	7,600024
81210	0	81210	7,60093975
81220	0	81220	7,60155
81230	1	81230	7,60093975
81240	1	81240	7,60155
81250	1	81250	7,60155
81260	1	81260	7,60063457
81270	1	81270	7,60093975
81280	1	81280	7,60093975
81290	1	81290	7,60063457
81300	1	81300	7,59880352
81310	0	81310	7,597583
81320	0	81320	7,59880352
81330	0	81330	7,599719
81340	0	81340	7,600024
81350	0	81350	7,599414
81360	0	81360	7,599719
81370	0	81370	7,600024
81380	0	81380	7,600024
81390	0	81390	7,600024
81400	0	81400	7,60063457
81410	0	81410	7,60093975
81420	0	81420	7,59880352
81430	1	81430	7,598193
81440	1	81440	7,5991087
81450	1	81450	7,598193
81460	1	81460	7,59697247
81470	1	81470	7,597583
81480	1	81480	7,599414
81490	1	81490	7,600024
81500	0	81500	7,600024
81510	0	81510	7,60093975
81520	0	81520	7,60185528
81530	0	81530	7,60155
81540	0	81540	7,60216045
81550	0	81550	7,603381
81560	0	81560	7,603381
81570	0	81570	7,60246563
81580	0	81580	7,60216045
81590	0	81590	7,60185528
81600	0	81600	7,60155
81610	0	81610	7,60155
81620	0	81620	7,601245
81630	0	81630	7,60093975
81640	0	81640	7,600024
81650	0	81650	7,599719
81660	0	81660	7,599414
81670	0	81670	7,599719
81680	0	81680	7,599719
81690	0	81690	7,59880352
81700	0	81700	7,59880352
81710	1	81710	7,598193
81720	1	81720	7,597583
81730	1	81730	7,59880352
81740	1	81740	7,59880352
81750	1	81750	7,5991087
81760	1	81760	7,599414
81770	1	81770	7,59880352
81780	1	81780	7,598193
81790	1	81790	7,597583
81800	1	81800	7,59727764
81810	0	81810	7,59666729
81820	0	81820	7,595752
81830	0	81830	7,594836
81840	0	81840	7,594531
81850	0	81850	7,595752
81860	0	81860	7,595752
81870	0	81870	7,594226
81880	0	81880	7,59331036
81890	0	81890	7,59392071
81900	0	81900	7,595752
81910	0	81910	7,596057
81920	0	81920	7,595752
81930	0	81930	7,596057
81940	1	81940	7,596362
81950	1	81950	7,597583
81960	1	81960	7,597583
81970	1	81970	7,59849834
81980	1	81980	7,59849834
81990	1	81990	7,598193
82000	1	82000	7,598193
82010	0	82010	7,597583
82020	0	82020	7,597583
82030	0	82030	7,59666729
82040	0	82040	7,595752
82050	0	82050	7,59514141
82060	0	82060	7,596362
82070	0	82070	7,59666729
82080	0	82080	7,59727764
82090	0	82090	7,597583
82100	0	82100	7,597583
82110	0	82110	7,598193
82120	0	82120	7,59666729
82130	1	82130	7,59666729
82140	1	82140	7,597583
82150	1	82150	7,59697247
82160	1	82160	7,59666729
82170	1	82170	7,596362
82180	1	82180	7,59514141
82190	1	82190	7,594836
82200	0	82200	7,59392071
82210	0	82210	7,5927
82220	0	82220	7,59331036
82230	0	82230	7,594226
82240	0	82240	7,595752
82250	0	82250	7,59514141
82260	0	82260	7,59514141
82270	0	82270	7,596057
82280	0	82280	7,59666729
82290	0	82290	7,597583
82300	0	82300	7,598193
82310	0	82310	7,598193
82320	1	82320	7,597583
82330	1	82330	7,59697247
82340	1	82340	7,59697247
82350	1	82350	7,596057
82360	1	82360	7,594226
82370	1	82370	7,594531
82380	1	82380	7,596057
82390	1	82390	7,596362
82400	0	82400	7,59697247
82410	0	82410	7,59727764
82420	0	82420	7,59727764
82430	0	82430	7,59727764
82440	0	82440	7,59727764
82450	0	82450	7,59727764
82460	0	82460	7,598193
82470	0	82470	7,59849834
82480	0	82480	7,597583
82490	0	82490	7,59727764
82500	0	82500	7,597583
82510	0	82510	7,59849834
82520	0	82520	7,599414
82530	0	82530	7,600024
82540	0	82540	7,600024
82550	0	82550	7,5991087
82560	0	82560	7,59849834
82570	0	82570	7,598193
82580	1	82580	7,59727764
82590	1	82590	7,59727764
82600	1	82600	7,597583
82610	1	82610	7,59849834
82620	1	82620	7,599414
82630	1	82630	7,599414
82640	1	82640	7,59880352
82650	1	82650	7,5991087
82660	0	82660	7,600024
82670	0	82670	7,60063457
82680	0	82680	7,599719
82690	0	82690	7,60063457
82700	0	82700	7,600024
82710	0	82710	7,5991087
82720	0	82720	7,5991087
82730	0	82730	7,59880352
82740	0	82740	7,597583
82750	0	82750	7,59849834
82760	0	82760	7,599719
82770	0	82770	7,599719
82780	0	82780	7,60063457
82790	1	82790	7,601245
82800	1	82800	7,601245
82810	1	82810	7,60093975
82820	1	82820	7,601245
82830	1	82830	7,60216045
82840	1	82840	7,601245
82850	1	82850	7,60093975
82860	0	82860	7,60093975
82870	0	82870	7,60063457
82880	0	82880	7,599414
82890	0	82890	7,598193
82900	0	82900	7,598193
82910	0	82910	7,598193
82920	0	82920	7,59849834
82930	0	82930	7,597583
82940	0	82940	7,597583
82950	0	82950	7,59880352
82960	0	82960	7,59880352
82970	0	82970	7,598193
82980	1	82980	7,597583
82990	1	82990	7,598193
83000	1	83000	7,59849834
83010	1	83010	7,59880352
83020	1	83020	7,59880352
83030	1	83030	7,597583
83040	1	83040	7,59727764
83050	0	83050	7,59666729
83060	0	83060	7,59697247
83070	0	83070	7,597583
83080	0	83080	7,59849834
83090	0	83090	7,59880352
83100	0	83100	7,599414
83110	0	83110	7,60063457
83120	0	83120	7,600024
83130	0	83130	7,599414
83140	0	83140	7,599719
83150	0	83150	7,600024
83160	0	83160	7,599719
83170	1	83170	7,599414
83180	1	83180	7,599719
83190	1	83190	7,60063457
83200	1	83200	7,60063457
83210	1	83210	7,599719
83220	1	83220	7,600024
83230	1	83230	7,60063457
83240	0	83240	7,599414
83250	0	83250	7,599414
83260	0	83260	7,599719
83270	0	83270	7,599719
83280	0	83280	7,599414
83290	0	83290	7,599719
83300	0	83300	7,599414
83310	0	83310	7,59880352
83320	0	83320	7,59880352
83330	0	83330	7,59880352
83340	0	83340	7,59849834
83350	0	83350	7,598193
83360	0	83360	7,597583
83370	1	83370	7,596362
83380	1	83380	7,596057
83390	1	83390	7,59727764
83400	1	83400	7,597583
83410	1	83410	7,59697247
83420	1	83420	7,59727764
83430	1	83430	7,598193
83440	1	83440	7,59849834
83450	0	83450	7,597583
83460	0	83460	7,597583
83470	0	83470	7,597583
83480	0	83480	7,59880352
83490	0	83490	7,59880352
83500	0	83500	7,59697247
83510	0	83510	7,59666729
83520	0	83520	7,596362
83530	0	83530	7,59514141
83540	0	83540	7,595752
83550	0	83550	7,59727764
83560	0	83560	7,597583
83570	0	83570	7,598193
83580	1	83580	7,598193
83590	1	83590	7,59849834
83600	1	83600	7,5991087
83610	1	83610	7,599414
83620	1	83620	7,59880352
83630	1	83630	7,59880352
83640	1	83640	7,599719
83650	0	83650	7,59880352
83660	0	83660	7,59849834
83670	0	83670	7,59849834
83680	0	83680	7,59727764
83690	0	83690	7,596057
83700	0	83700	7,595752
83710	0	83710	7,597583
83720	0	83720	7,598193
83730	0	83730	7,597583
83740	0	83740	7,598193
83750	0	83750	7,597583
83760	0	83760	7,59697247
83770	1	83770	7,596362
83780	1	83780	7,59697247
83790	1	83790	7,597583
83800	1	83800	7,59697247
83810	1	83810	7,59666729
83820	1	83820	7,595752
83830	1	83830	7,59514141
83840	1	83840	7,594836
83850	0	83850	7,59361553
83860	0	83860	7,59331036
83870	0	83870	7,59392071
83880	0	83880	7,594531
83890	0	83890	7,596362
83900	0	83900	7,595752
83910	0	83910	7,594531
83920	0	83920	7,594531
83930	0	83930	7,594226
83940	0	83940	7,594836
83950	0	83950	7,59514141
83960	0	83960	7,594836
83970	0	83970	7,594531
83980	1	83980	7,59208965
83990	1	83990	7,5914793
84000	1	84000	7,5914793
84010	1	84010	7,590564
84020	1	84020	7,590869
84030	1	84030	7,59178448
84040	1	84040	7,59208965
84050	0	84050	7,5927
84060	0	84060	7,59331036
84070	0	84070	7,59361553
84080	0	84080	7,59392071
84090	0	84090	7,59331036
84100	0	84100	7,594226
84110	0	84110	7,596057
84120	0	84120	7,596362
84130	0	84130	7,595752
84140	0	84140	7,594836
84150	0	84150	7,595752
84160	0	84160	7,596057
84170	0	84170	7,596057
84180	0	84180	7,596057
84190	0	84190	7,594836
84200	1	84200	7,59392071
84210	1	84210	7,594531
84220	1	84220	7,596057
84230	1	84230	7,597583
84240	1	84240	7,59849834
84250	1	84250	7,598193
84260	1	84260	7,59849834
84270	1	84270	7,598193
84280	0	84280	7,598193
84290	0	84290	7,5991087
84300	0	84300	7,5991087
84310	0	84310	7,5991087
84320	0	84320	7,5991087
84330	0	84330	7,59880352
84340	0	84340	7,598193
84350	0	84350	7,597583
84360	0	84360	7,597583
84370	0	84370	7,59727764
84380	0	84380	7,598193
84390	0	84390	7,5991087
84400	0	84400	7,59849834
84410	1	84410	7,598193
84420	1	84420	7,597583
84430	1	84430	7,597583
84440	1	84440	7,59880352
84450	1	84450	7,599414
84460	1	84460	7,5991087
84470	1	84470	7,599414
84480	0	84480	7,59880352
84490	0	84490	7,59849834
84500	0	84500	7,59880352
84510	0	84510	7,59727764
84520	0	84520	7,59697247
84530	0	84530	7,59880352
84540	0	84540	7,599414
84550	0	84550	7,599414
84560	0	84560	7,60093975
84570	0	84570	7,60093975
84580	0	84580	7,60063457
84590	0	84590	7,600024
84600	1	84600	7,60063457
84610	1	84610	7,60155
84620	1	84620	7,60093975
84630	1	84630	7,60063457
84640	1	84640	7,599719
84650	1	84650	7,5991087
84660	1	84660	7,598193
84670	0	84670	7,59727764
84680	0	84680	7,59666729
84690	0	84690	7,597583
84700	0	84700	7,59880352
84710	0	84710	7,5991087
84720	0	84720	7,5991087
84730	0	84730	7,600024
84740	0	84740	7,601245
84750	0	84750	7,60093975
84760	0	84760	7,601245
84770	0	84770	7,60185528
84780	0	84780	7,60216045
84790	1	84790	7,60246563
84800	1	84800	7,603076
84810	1	84810	7,601245
84820	1	84820	7,599719
84830	1	84830	7,599414
84840	1	84840	7,599414
84850	1	84850	7,60063457
84860	0	84860	7,60093975
84870	0	84870	7,60155
84880	0	84880	7,60155
84890	0	84890	7,60155
84900	0	84900	7,60155
84910	0	84910	7,60155
84920	0	84920	7,60155
84930	0	84930	7,60216045
84940	0	84940	7,603076
84950	0	84950	7,60216045
84960	0	84960	7,60246563
84970	0	84970	7,603076
84980	0	84980	7,60216045
84990	1	84990	7,60093975
85000	1	85000	7,599414
85010	1	85010	7,600024
85020	1	85020	7,601245
85030	1	85030	7,60216045
85040	1	85040	7,60246563
85050	1	85050	7,60216045
85060	1	85060	7,60216045
85070	0	85070	7,60155
85080	0	85080	7,601245
85090	0	85090	7,60155
85100	0	85100	7,601245
85110	0	85110	7,60093975
85120	0	85120	7,60093975
85130	0	85130	7,60063457
85140	0	85140	7,5991087
85150	0	85150	7,59849834
85160	0	85160	7,599719
